No,year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,wd,WSPM,station
855,2013,4,5,14,12,12,11,10,400,69,12.4,1012.1,-3.4,0,N,5.5,Aotizhongxin
856,2013,4,5,15,12,12,11,10,400,70,11,1012.9,-2.1,0,N,4.3,Aotizhongxin
857,2013,4,5,16,5,16,9,11,300,67,10.7,1013.3,-3.8,0,NNW,4,Aotizhongxin
858,2013,4,5,17,5,16,9,11,300,66,10,1014.1,-6,0,NNE,3.2,Aotizhongxin
859,2013,4,5,18,13,13,7,13,400,72,8.8,1015.7,-7,0,N,4,Aotizhongxin
860,2013,4,5,19,3,6,3,12,300,76,7.7,1017.3,-8.8,0,N,4,Aotizhongxin
861,2013,4,5,20,3,6,3,10,300,80,7.3,1017.9,-8.7,0,N,4.1,Aotizhongxin
862,2013,4,5,21,3,6,3,10,300,80,6.5,1017.8,-9,0,NNE,2.4,Aotizhongxin
863,2013,4,5,22,3,6,3,10,300,75,5.9,1018.1,-8.8,0,NE,2,Aotizhongxin
864,2013,4,5,23,3,6,3,11,300,72,5,1017.6,-7.8,0,NNE,1.6,Aotizhongxin
865,2013,4,6,0,3,7,3,13,300,69,4.9,1016.9,-7.9,0,NE,2.1,Aotizhongxin
866,2013,4,6,1,3,6,3,13,300,66,2.3,1016.4,-3,0,WNW,0.6,Aotizhongxin
867,2013,4,6,2,3,6,3,13,300,61,3.4,1015.7,-7.4,0,NNE,1.3,Aotizhongxin
868,2013,4,6,3,3,6,3,17,300,56,0.6,1015,-5.9,0,W,0.7,Aotizhongxin
869,2013,4,6,4,3,6,4,21,400,45,-0.8,1014.9,-4.7,0,SSE,0.5,Aotizhongxin
870,2013,4,6,5,3,8,4,30,400,47,-1.3,1014.9,-4.3,0,W,0.4,Aotizhongxin
871,2013,4,6,6,3,6,4,26,400,30,0.8,1015,-2.1,0,WSW,0.6,Aotizhongxin
872,2013,4,6,7,12,32,4,40,500,30,6.3,1014.9,-6.3,0,NE,1.5,Aotizhongxin
873,2013,4,6,8,18,19,10,45,500,42,8.5,1014.7,-8.6,0,NNE,2.3,Aotizhongxin
874,2013,4,6,9,6,14,15,35,600,47,9.8,1014.3,-7,0,NW,1.5,Aotizhongxin
875,2013,4,6,10,18,21,14,31,600,52,10.8,1013.4,-10.1,0,NNW,4.2,Aotizhongxin
876,2013,4,6,11,16,22,12,32,400,73,11.3,1012.1,-7.1,0,W,1.6,Aotizhongxin
877,2013,4,6,12,14,7,8,15,500,75,12.6,1010.6,-5,0,W,2.5,Aotizhongxin
878,2013,4,6,13,3,7,10,14,500,76,14.4,1009.4,-9.7,0,NW,2.3,Aotizhongxin
879,2013,4,6,14,3,9,10,15,400,81,14.9,1008.4,-10.7,0,NNW,2.6,Aotizhongxin
880,2013,4,6,15,16,13,10,14,400,85,15.1,1006.9,-10.6,0,WNW,1.6,Aotizhongxin
881,2013,4,6,16,4,12,8,11,400,89,15.2,1006.1,-9.7,0,NNE,1.3,Aotizhongxin
882,2013,4,6,17,3,6,4,9,400,88,14.7,1005.6,-2.3,0,SW,1.2,Aotizhongxin
883,2013,4,6,18,3,12,6,11,400,86,12.4,1005.7,-8.2,0,SW,2.8,Aotizhongxin
884,2013,4,6,19,3,14,8,14,600,47,11.7,1005.8,-7.7,0,SW,3.7,Aotizhongxin
885,2013,4,6,20,22,68,8,54,700,25,10.6,1006.2,-6.7,0,SW,2.5,Aotizhongxin
886,2013,4,6,21,35,84,9,67,600,43,9.8,1006,-7,0,SSW,2.6,Aotizhongxin
887,2013,4,6,22,35,84,9,67,500,58,9.2,1005.7,-6.7,0,SSW,1.9,Aotizhongxin
888,2013,4,6,23,32,85,16,42,600,40,8.2,1005.5,-6,0,SW,2.5,Aotizhongxin
889,2013,4,7,0,40,91,17,57,600,30,6.6,1005.2,-2.8,0,SW,1.4,Aotizhongxin
890,2013,4,7,1,46,115,22,65,600,29,4,1004.4,-2.4,0,WSW,1,Aotizhongxin
891,2013,4,7,2,51,110,33,63,700,23,2.9,1004.1,-1.8,0,W,0.6,Aotizhongxin
892,2013,4,7,3,64,106,25,84,700,3,2,1004,-0.6,0,E,0.1,Aotizhongxin
893,2013,4,7,4,64,149,25,84,700,2,2.7,1004.3,-2.2,0,ENE,1.5,Aotizhongxin
894,2013,4,7,5,66,114,23,83,1800,2,3,1004.9,-1.7,0,NE,1.4,Aotizhongxin
895,2013,4,7,6,72,151,18,85,3100,2,3.1,1005.1,-1.7,0,NE,2.2,Aotizhongxin
896,2013,4,7,7,91,142,8,82,2100,4,4.8,1005.4,-1.9,0,NE,1.9,Aotizhongxin
897,2013,4,7,8,66,81,9,69,1899,14,6.3,1005.2,-1.1,0,ENE,2.5,Aotizhongxin
898,2013,4,7,9,63,82,29,67,1600,22,7.5,1004.6,-1.7,0,ENE,1.8,Aotizhongxin
899,2013,4,7,10,62,84,50,61,1500,26,9.3,1003.8,-1.2,0,ESE,1.7,Aotizhongxin
900,2013,4,7,11,71,93,53,65,1300,36,10.9,1002.7,-0.9,0,E,1.1,Aotizhongxin
901,2013,4,7,12,86,115,50,62,1200,43,12.7,1001.3,0.1,0,E,2,Aotizhongxin
902,2013,4,7,13,94,119,48,64,1100,51,13.6,999.7,0.2,0,SSW,1.4,Aotizhongxin
903,2013,4,7,14,75,92,58,70,1200,58,15.1,998.5,-3.3,0,WSW,2.2,Aotizhongxin
904,2013,4,7,15,116,135,74,70,1300,64,15.3,997.9,-2.7,0,W,0.8,Aotizhongxin
905,2013,4,7,16,125,157,77,68,1399,78,14.9,996.9,-2.5,0,SW,2.5,Aotizhongxin
906,2013,4,7,17,125,182,71,73,1200,66,13.3,997.7,1.9,0,SSE,1.7,Aotizhongxin
907,2013,4,7,18,84,158,44,82,1000,41,12.2,1000,0.6,0,NE,2.8,Aotizhongxin
908,2013,4,7,19,86,136,50,78,1000,46,12,1001.2,0.4,0,NE,1.8,Aotizhongxin
909,2013,4,7,20,99,133,58,86,1100,35,11.8,1002.8,1.1,0,NNW,4,Aotizhongxin
910,2013,4,7,21,90,131,68,77,1300,35,10.5,1003.1,3.3,0,NE,2.7,Aotizhongxin
911,2013,4,7,22,83,184,45,65,1000,38,9.5,1002.5,3.2,0,N,0,Aotizhongxin
912,2013,4,7,23,83,184,45,65,700,37,8.3,1002.2,3.1,0,NE,1,Aotizhongxin
913,2013,4,8,0,63,42,23,47,700,30,6.3,1002.2,3.6,0,NNW,1.1,Aotizhongxin
914,2013,4,8,1,42,43,21,54,700,15,5.2,1003,3.7,0,SW,1.1,Aotizhongxin
915,2013,4,8,2,44,105,18,69,700,2,9.5,1004.2,-11.2,0,WNW,3.3,Aotizhongxin
916,2013,4,8,3,44,106,16,76,500,35,8.8,1003.6,-13.6,0,NNW,4.5,Aotizhongxin
917,2013,4,8,4,31,177,14,52,400,72,7.5,1004.6,-15.4,0,N,2.2,Aotizhongxin
918,2013,4,8,5,39,177,7,13,400,72,7.3,1005.5,-16.9,0,NNW,4.5,Aotizhongxin
919,2013,4,8,6,35,137,8,15,400,74,7.1,1006.5,-17.1,0,NNW,4.1,Aotizhongxin
920,2013,4,8,7,31,91,6,14,500,73,7.9,1007.3,-13.1,0,NW,3.9,Aotizhongxin
921,2013,4,8,8,24,132,8,16,500,72,8.8,1007.4,-11.2,0,WNW,5.6,Aotizhongxin
922,2013,4,8,9,24,132,7,15,400,74,10.1,1007.6,-9.6,0,WNW,5.6,Aotizhongxin
923,2013,4,8,10,15,101,5,13,400,77,10.3,1007.5,-12.4,0,NNW,6.1,Aotizhongxin
924,2013,4,8,11,16,80,4,10,400,78,11.4,1006.8,-12.1,0,NNW,5,Aotizhongxin
925,2013,4,8,12,13,69,4,9,400,81,11.7,1006.8,-11.2,0,NW,7.6,Aotizhongxin
926,2013,4,8,13,13,69,4,9,400,82,12.3,1006.9,-10.1,0,NW,7,Aotizhongxin
927,2013,4,8,14,16,110,4,8,400,83,12.2,1006.8,-10.8,0,NW,4.3,Aotizhongxin
928,2013,4,8,15,15,149,3,6,400,81,10.1,1007.5,-10.1,0,NNW,7.4,Aotizhongxin
929,2013,4,8,16,32,274,5,9,400,80,10.8,1007.9,-11.3,0,NNW,3.5,Aotizhongxin
930,2013,4,8,17,32,231,4,9,400,75,9.8,1008.4,-12.8,0,NNW,5.4,Aotizhongxin
931,2013,4,8,18,19,230,5,12,400,77,9.2,1009.3,-12.6,0,NW,5,Aotizhongxin
932,2013,4,8,19,14,139,3,12,400,78,8.7,1010.3,-12.5,0,NNW,6.1,Aotizhongxin
933,2013,4,8,20,13,113,3,12,400,78,8.4,1010.9,-11.6,0,NW,5.8,Aotizhongxin
934,2013,4,8,21,15,105,3,12,400,77,8.1,1010.9,-11.8,0,NNW,4.5,Aotizhongxin
935,2013,4,8,22,18,89,4,11,400,77,7.7,1010.6,-11.1,0,NNW,4.7,Aotizhongxin
936,2013,4,8,23,12,71,4,10,400,78,7.3,1010.2,-10.5,0,NNW,5.1,Aotizhongxin
937,2013,4,9,0,9,72,4,8,400,76,6.6,1010.4,-9.4,0,NW,4.1,Aotizhongxin
938,2013,4,9,1,12,55,7,9,400,75,6.2,1010.5,-8.2,0,NW,2.9,Aotizhongxin
939,2013,4,9,2,10,43,7,11,400,74,6,1010.8,-9.5,0,NNW,4.2,Aotizhongxin
940,2013,4,9,3,8,40,8,12,400,69,6.2,1011.4,-9.7,0,N,4.8,Aotizhongxin
941,2013,4,9,4,11,21,8,18,400,68,6,1012.3,-10.3,0,NNW,5.4,Aotizhongxin
942,2013,4,9,5,12,22,8,20,400,72,5.1,1013.3,-9.9,0,NW,1.3,Aotizhongxin
943,2013,4,9,6,9,18,7,16,400,71,6.1,1013.7,-10.2,0,NNW,6,Aotizhongxin
944,2013,4,9,7,10,18,8,18,400,69,7,1013.9,-9,0,NNW,3.7,Aotizhongxin
945,2013,4,9,8,12,20,7,22,400,75,7.5,1015.1,-9.9,0,NNW,6.2,Aotizhongxin
946,2013,4,9,9,12,25,6,16,400,77,8.5,1015.7,-9.5,0,NW,5.2,Aotizhongxin
947,2013,4,9,10,11,34,7,13,400,80,9.5,1015.9,-8.6,0,NW,5.2,Aotizhongxin
948,2013,4,9,11,12,24,5,10,400,82,11,1015.4,-7.3,0,WNW,3.8,Aotizhongxin
949,2013,4,9,12,12,24,5,10,400,85,11.4,1015.1,-9.6,0,NNW,3.9,Aotizhongxin
950,2013,4,9,13,13,21,5,9,400,89,11.5,1015.1,-9,0,N,5,Aotizhongxin
951,2013,4,9,14,12,27,5,10,400,88,11.3,1015,-8.1,0,NNE,4.5,Aotizhongxin
952,2013,4,9,15,17,25,5,10,400,87,11.3,1014.4,-8.6,0,NNE,3.7,Aotizhongxin
953,2013,4,9,16,4,25,5,11,400,83,10.3,1015.3,-7,0,NNW,7,Aotizhongxin
954,2013,4,9,17,14,27,4,11,400,82,9.2,1015.5,-7.1,0,NNW,3.8,Aotizhongxin
955,2013,4,9,18,13,33,5,12,400,80,8.2,1015.6,-7.5,0,NW,2,Aotizhongxin
956,2013,4,9,19,13,33,5,12,500,75,8.2,1016.8,-10.2,0,N,3.8,Aotizhongxin
957,2013,4,9,20,12,18,5,19,500,74,7.3,1017.3,-10.5,0,N,2.2,Aotizhongxin
958,2013,4,9,21,18,26,4,25,400,74,6.7,1017.3,-10.6,0,NNW,1.6,Aotizhongxin
959,2013,4,9,22,15,25,3,21,400,70,6.4,1017.5,-10,0,N,3.1,Aotizhongxin
960,2013,4,9,23,12,18,4,23,400,60,5.7,1017.2,-9.4,0,NNW,1.7,Aotizhongxin
961,2013,4,10,0,13,23,4,33,400,60,4.6,1016.9,-9.2,0,NNW,1.7,Aotizhongxin
962,2013,4,10,1,13,26,4,32,400,44.5536,3.2,1016.6,-6,0,N,1.4,Aotizhongxin
963,2013,4,10,2,13,26,6,46,400,41.5548,5.1,1016.4,-8.4,0,NNW,2.4,Aotizhongxin
964,2013,4,10,3,13,22,7,48,500,40.698,4.5,1016.1,-8.3,0,NNW,1.6,Aotizhongxin
965,2013,4,10,4,12,31,10,50,500,50.1228,5.1,1015.8,-8.4,0,NNW,3.9,Aotizhongxin
966,2013,4,10,5,10,27,10,34,400,52.0506,4.9,1015.8,-8.3,0,N,1.9,Aotizhongxin
967,2013,4,10,6,10,21,9,31,500,56.5488,5.3,1016,-7.9,0,NNW,2.7,Aotizhongxin
968,2013,4,10,7,10,21,10,25,500,56.763,7.3,1016.1,-8.7,0,NNW,3.1,Aotizhongxin
969,2013,4,10,8,12,24,10,26,500,56.9772,8.5,1015.9,-9.5,0,N,5,Aotizhongxin
970,2013,4,10,9,11,22,10,20,500,66.6162,9.4,1015.6,-9.2,0,N,3.8,Aotizhongxin
971,2013,4,10,10,10,22,10,20,500,75.6126,11,1015.1,-9.9,0,NNW,6.4,Aotizhongxin
972,2013,4,10,11,14,18,8,13,500,78.183,11.3,1014,-10.3,0,N,4.8,Aotizhongxin
973,2013,4,10,12,5,11,6,12,500,78.6114,11.6,1013.3,-7.8,0,NNW,3,Aotizhongxin
974,2013,4,10,13,16,30,5,10,400,81.1818,12,1012.7,-8.5,0,N,4.4,Aotizhongxin
975,2013,4,10,14,15,29,5,10,400,82.0386,12.5,1011.1,-9.3,0,NNW,3,Aotizhongxin
976,2013,4,10,15,10,60,4,8,400,80.1108,12,1010.9,-9.7,0,NE,2.1,Aotizhongxin
977,2013,4,10,16,3,6,4,13,400,78.6114,12.8,1010.8,-12.5,0,WNW,4.2,Aotizhongxin
978,2013,4,10,17,7,20,4,13,400,77.9688,11.4,1011,-9.6,0,NE,2,Aotizhongxin
979,2013,4,10,18,11,25,4,19,500,71.757,10.3,1011.7,-10,0,N,0.9,Aotizhongxin
980,2013,4,10,19,11,24,3,29,500,63.189,8.7,1012.1,-11.3,0,N,1.5,Aotizhongxin
981,2013,4,10,20,18,45,5,37,600,53.1216,6.3,1012.9,-4.5,0,NNE,0.5,Aotizhongxin
982,2013,4,10,21,24,78,7,75,700,17.9928,4,1013.1,-4.2,0,SW,0.7,Aotizhongxin
983,2013,4,10,22,22,54,6,87,700,9.4248,2.7,1013.4,-3.2,0,S,0.6,Aotizhongxin
984,2013,4,10,23,23,55,7,88,900,2,2.1,1013.5,-5.1,0,SW,0.7,Aotizhongxin
985,2013,4,11,0,36,108,8,98,1200,2,2.3,1013.4,-5.8,0,NE,0.8,Aotizhongxin
986,2013,4,11,1,34,87,11,103,1000,2,3.8,1013.6,-4.7,0,NNE,1.1,Aotizhongxin
987,2013,4,11,2,36,147,11,103,900,2,2.9,1013.6,-4.3,0,NE,0.6,Aotizhongxin
988,2013,4,11,3,25,72,14,101,600,2,3.2,1013.8,-7.3,0,N,1.3,Aotizhongxin
989,2013,4,11,4,17,56,11,97,700,2,3.2,1013.7,-5,0,NE,1.2,Aotizhongxin
990,2013,4,11,5,25,77,14,95,800,2,2.5,1014,-5.9,0,NE,0.9,Aotizhongxin
991,2013,4,11,6,25,69,19,93,900,2,4.6,1014.8,-9.2,0,N,1.8,Aotizhongxin
992,2013,4,11,7,24,61,22,91,1100,2,8.9,1015,-8.7,0,NE,1.7,Aotizhongxin
993,2013,4,11,8,35,31,25,88,900,24.2046,10.5,1015.1,-11,0,NNE,2.6,Aotizhongxin
994,2013,4,11,9,21,31,21,66,700,56.9772,11.6,1015.3,-11.3,0,N,3.9,Aotizhongxin
995,2013,4,11,10,14,25,16,31,600,67.473,12.8,1014.8,-11,0,NNE,3.3,Aotizhongxin
996,2013,4,11,11,13,26,9,17,500,74.7558,14,1013.7,-10.7,0,NNW,4.8,Aotizhongxin
997,2013,4,11,12,16,27,9,17,NA,78.8256,15.3,1012.4,-6.9,0,WNW,4.5,Aotizhongxin
998,2013,4,11,13,19,27,6,11,400,88.893,16.4,1011.8,-8.8,0,NW,2.3,Aotizhongxin
999,2013,4,11,14,4,14,4,11,400,91.4634,17,1011,-9.9,0,WNW,5,Aotizhongxin
